site,ancestor_node,t_branch_start,t_branch_end,event_indicator
415,INTNODE2429,162,162,0
415,INTNODE2429,211,213,0
415,INTNODE2429,138,140,0
415,INTNODE2429,185,185,0
415,INTNODE2429,206,207,0
415,INTNODE2429,183,184,0
415,INTNODE2429,204,207,0
415,INTNODE2429,186,186,0
415,INTNODE2429,211,213,0
415,INTNODE2429,212,212,0
415,INTNODE2429,187,191,0
415,INTNODE2429,204,206,0
415,INTNODE2429,208,208,0
415,INTNODE2429,205,212,0
415,INTNODE2429,163,163,0
415,INTNODE2429,203,206,0
415,INTNODE2429,161,163,0
415,INTNODE2429,218,219,0
415,INTNODE2429,209,212,0
415,INTNODE2429,209,209,0
415,INTNODE2429,187,189,0
415,INTNODE2429,204,204,0
415,INTNODE2429,69,70,0
415,INTNODE2429,135,140,0
415,INTNODE2429,211,211,0
415,INTNODE2429,206,206,0
415,INTNODE2429,208,208,0
415,INTNODE2429,185,187,0
415,INTNODE2429,160,161,0
415,INTNODE2429,175,176,0
415,INTNODE2429,91,92,0
415,INTNODE2429,204,208,0
415,INTNODE2429,204,204,0
415,INTNODE2429,127,131,0
415,INTNODE2429,204,204,0
415,INTNODE2429,183,183,0
415,INTNODE2429,161,161,0
415,INTNODE2429,210,210,0
415,INTNODE2429,189,193,0
415,INTNODE2429,161,169,0
415,INTNODE2429,161,174,0
415,INTNODE2429,64,65,0
415,INTNODE2429,186,186,0
415,INTNODE2429,188,188,0
415,INTNODE2429,186,186,0
415,INTNODE2429,187,187,0
415,INTNODE2429,208,208,0
415,INTNODE2429,196,202,0
415,INTNODE2429,138,149,0
415,INTNODE2429,134,140,0
415,INTNODE2429,223,225,0
415,INTNODE2429,97,99,0
415,INTNODE2429,211,215,0
415,INTNODE2429,72,72,0
415,INTNODE2429,210,210,0
415,INTNODE2429,60,64,0
415,INTNODE2429,56,64,0
415,INTNODE2429,219,221,0
415,INTNODE2429,156,157,0
415,INTNODE2429,162,163,0
415,INTNODE2429,209,213,0
415,INTNODE2429,190,191,0
415,INTNODE2429,205,206,0
415,INTNODE2429,185,186,0
415,INTNODE2429,161,162,0
415,INTNODE2429,209,209,0
415,INTNODE2429,209,209,0
415,INTNODE2429,207,208,0
415,INTNODE2429,207,207,0
415,INTNODE2429,202,203,0
415,INTNODE2429,186,186,0
415,INTNODE2429,161,161,0
415,INTNODE2429,214,215,0
415,INTNODE2429,177,177,0
415,INTNODE2429,94,102,0
415,INTNODE2429,183,183,0
415,INTNODE2429,201,202,0
415,INTNODE2429,153,154,0
415,INTNODE2429,177,184,0
415,INTNODE2429,211,213,0
415,INTNODE2429,169,169,0
415,INTNODE2429,212,212,0
415,INTNODE2429,160,160,0
415,INTNODE2429,206,208,0
415,INTNODE2429,209,209,0
415,INTNODE2429,213,213,0
415,INTNODE2429,176,177,0
415,INTNODE2429,160,161,0
415,INTNODE2429,136,137,0
415,INTNODE2429,209,210,0
415,INTNODE2429,208,213,0
415,INTNODE2429,160,161,0
415,INTNODE2429,132,136,0
415,INTNODE2429,185,185,0
415,INTNODE2429,212,213,0
415,INTNODE2429,144,146,0
415,INTNODE2429,177,186,0
415,INTNODE2429,183,183,0
415,INTNODE2429,161,162,0
415,INTNODE2429,208,210,0
415,INTNODE2429,137,137,0
415,INTNODE2429,161,161,0
415,INTNODE2429,204,205,0
415,INTNODE2429,212,214,0
415,INTNODE2429,216,217,0
415,INTNODE2429,204,204,0
415,INTNODE2429,217,220,0
415,INTNODE2429,183,183,0
415,INTNODE2429,139,140,0
415,INTNODE2429,209,209,0
415,INTNODE2429,205,206,0
415,INTNODE2429,212,212,0
415,INTNODE2429,209,210,0
415,INTNODE2429,214,214,0
415,INTNODE2429,203,204,0
415,INTNODE2429,177,180,0
415,INTNODE2429,209,209,0
415,INTNODE2429,159,159,0
415,INTNODE2429,209,209,0
415,INTNODE2429,160,161,0
415,INTNODE2429,210,211,0
415,INTNODE2429,206,207,0
415,INTNODE2429,46,52,0
415,INTNODE2429,159,160,0
415,INTNODE2429,183,183,0
415,INTNODE2429,208,209,0
415,INTNODE2429,207,207,0
415,INTNODE2429,162,162,0
415,INTNODE2429,209,211,0
415,INTNODE2429,206,215,0
415,INTNODE2429,139,139,0
415,INTNODE2429,191,191,0
415,INTNODE2429,204,205,0
415,INTNODE2429,110,110,0
415,INTNODE2429,203,204,0
415,INTNODE2429,160,160,0
415,INTNODE2429,183,183,0
415,INTNODE2429,205,205,0
415,INTNODE2429,178,179,0
415,INTNODE2429,139,139,0
415,INTNODE2429,186,188,0
415,INTNODE2429,202,204,0
415,INTNODE2429,207,207,0
415,INTNODE2429,57,65,0
415,INTNODE2429,186,189,0
415,INTNODE2429,207,207,0
415,INTNODE2429,208,208,0
415,INTNODE2429,207,207,0
415,INTNODE2429,204,204,0
415,INTNODE2429,205,206,0
415,INTNODE2429,184,184,0
415,INTNODE2429,181,181,0
415,INTNODE2429,206,206,0
415,INTNODE2429,173,174,0
415,INTNODE2429,160,161,0
415,INTNODE2429,209,228,0
415,INTNODE2429,210,210,0
415,INTNODE2429,160,160,0
415,INTNODE2429,138,138,0
415,INTNODE2429,210,211,0
415,INTNODE2429,31,39,0
415,INTNODE2429,183,183,0
415,INTNODE2429,211,214,0
415,INTNODE2429,185,185,0
415,INTNODE2429,185,186,0
415,INTNODE2429,204,204,0
415,INTNODE2429,182,184,0
415,INTNODE2429,208,208,0
415,INTNODE2429,139,146,0
415,INTNODE2429,216,218,0
415,INTNODE2429,210,212,0
415,INTNODE2429,205,206,0
415,INTNODE2429,188,189,0
415,INTNODE2429,160,161,0
415,INTNODE2429,206,209,0
415,INTNODE2429,185,186,0
415,INTNODE2429,202,209,0
415,INTNODE2429,209,209,0
415,INTNODE2429,182,185,0
415,INTNODE2429,186,186,0
415,INTNODE2429,186,186,0
415,INTNODE2429,183,183,0
415,INTNODE2429,178,180,0
415,INTNODE2429,186,186,0
415,INTNODE2429,207,209,0
415,INTNODE2429,179,180,0
415,INTNODE2429,187,189,0
415,INTNODE2429,12,23,0
415,INTNODE2429,73,74,0
415,INTNODE2429,157,164,0
415,INTNODE2429,210,210,0
415,INTNODE2429,188,188,0
415,INTNODE2429,187,187,0
415,INTNODE2429,210,211,0
415,INTNODE2429,209,210,0
415,INTNODE2429,183,183,0
415,INTNODE2429,178,183,0
415,INTNODE2429,207,208,0
415,INTNODE2429,185,186,0
415,INTNODE2429,203,205,0
415,INTNODE2429,206,206,0
415,INTNODE2429,187,187,0
415,INTNODE2429,202,203,0
415,INTNODE2429,213,214,0
415,INTNODE2429,163,165,0
415,INTNODE2429,186,186,0
415,INTNODE2429,97,98,0
415,INTNODE2429,204,206,0
415,INTNODE2429,203,203,0
415,INTNODE2429,204,204,0
415,INTNODE2429,206,206,0
415,INTNODE2429,149,153,0
415,INTNODE2429,185,187,0
415,INTNODE2429,206,206,0
415,INTNODE2429,110,111,0
415,INTNODE2429,206,206,0
415,INTNODE2429,160,161,0
415,INTNODE2429,91,91,0
415,INTNODE2429,158,161,0
415,INTNODE2429,185,186,0
415,INTNODE2429,209,210,0
415,INTNODE2429,158,160,0
415,INTNODE2429,159,160,0
415,INTNODE2429,210,211,0
415,INTNODE2429,207,207,0
415,INTNODE2429,166,170,0
415,INTNODE2429,206,207,0
415,INTNODE2429,162,165,0
415,INTNODE2429,174,176,0
415,INTNODE2429,182,183,0
415,INTNODE2429,186,188,0
415,INTNODE2429,206,207,0
415,INTNODE2429,208,210,0
415,INTNODE2429,210,212,0
415,INTNODE2429,206,207,0
415,INTNODE2429,202,202,0
415,INTNODE2429,191,192,0
415,INTNODE2429,182,184,0
415,INTNODE2429,207,209,0
415,INTNODE2429,203,203,0
415,INTNODE2429,186,187,0
415,INTNODE2429,146,147,0
415,INTNODE2429,208,208,0
415,INTNODE2429,205,206,0
415,INTNODE2429,69,69,0
415,INTNODE2429,206,208,0
415,INTNODE2429,131,138,0
415,INTNODE2429,173,173,0
415,INTNODE2429,160,160,0
415,INTNODE2429,183,183,0
415,INTNODE2429,204,204,0
415,INTNODE2429,173,174,0
415,INTNODE2429,156,160,0
415,INTNODE2429,204,204,0
415,INTNODE2429,197,201,0
415,INTNODE2429,39,41,0
415,INTNODE2429,163,163,0
415,INTNODE2429,211,211,0
415,INTNODE2429,183,185,0
415,INTNODE2429,177,177,0
415,INTNODE2429,173,176,0
415,INTNODE2429,137,137,0
415,INTNODE2429,57,58,0
415,INTNODE2429,175,178,0
415,INTNODE2429,203,204,0
415,INTNODE2429,186,187,0
415,INTNODE2429,206,206,0
415,INTNODE2429,212,215,0
415,INTNODE2429,52,53,0
415,INTNODE2429,183,183,0
415,INTNODE2429,182,186,0
415,INTNODE2429,203,204,0
415,INTNODE2429,204,206,0
415,INTNODE2429,212,214,0
415,INTNODE2429,203,203,0
415,INTNODE2429,182,183,0
415,INTNODE2429,209,210,0
415,INTNODE2429,186,188,0
415,INTNODE2429,217,217,0
415,INTNODE2429,184,185,0
415,INTNODE2429,46,46,0
415,INTNODE2429,212,213,0
415,INTNODE2429,213,213,0
415,INTNODE2429,204,204,0
415,INTNODE2429,209,213,0
415,INTNODE2429,208,208,0
415,INTNODE2429,160,161,0
415,INTNODE2429,183,184,0
415,INTNODE2429,205,206,0
415,INTNODE2429,160,161,0
415,INTNODE2429,160,160,0
415,INTNODE2429,205,208,0
415,INTNODE2429,186,186,0
415,INTNODE2429,69,70,0
415,INTNODE2429,183,183,0
415,INTNODE2429,25,27,0
415,INTNODE2429,184,190,0
415,INTNODE2429,186,186,0
415,INTNODE2429,189,190,0
415,INTNODE2429,206,207,0
415,INTNODE2429,186,186,0
415,INTNODE2429,210,211,0
415,INTNODE2429,208,209,0
415,INTNODE2429,205,206,0
415,INTNODE2429,204,206,0
415,INTNODE2429,208,208,0
415,INTNODE2429,213,213,0
415,INTNODE2429,68,71,0
415,INTNODE2429,206,206,0
415,INTNODE2429,209,210,0
415,INTNODE2429,206,206,0
415,INTNODE2429,160,161,0
415,INTNODE2429,189,190,0
415,INTNODE2429,204,204,0
415,INTNODE2429,161,161,0
415,INTNODE2429,210,214,0
415,INTNODE2429,186,186,0
415,INTNODE2429,167,169,0
415,INTNODE2429,189,191,0
415,INTNODE2429,158,158,0
415,INTNODE2429,160,160,0
415,INTNODE2429,206,206,0
415,INTNODE2429,158,158,0
415,INTNODE2429,210,210,0
415,INTNODE2429,136,137,0
415,INTNODE2429,157,158,0
415,INTNODE2429,26,31,0
415,INTNODE2429,186,187,0
415,INTNODE2429,204,204,0
415,INTNODE2429,209,212,0
415,INTNODE2429,209,209,0
415,INTNODE2429,210,210,0
415,INTNODE2429,214,217,0
415,INTNODE2429,179,183,0
415,INTNODE2429,184,185,0
415,INTNODE2429,161,167,0
415,INTNODE2429,204,209,0
415,INTNODE2429,209,209,0
415,INTNODE2429,184,187,0
415,INTNODE2429,201,201,0
415,INTNODE2429,204,206,0
415,INTNODE2429,177,178,0
415,INTNODE2429,208,208,0
415,INTNODE2429,178,178,0
415,INTNODE2429,187,188,0
415,INTNODE2429,208,208,0
415,INTNODE2429,179,180,0
415,INTNODE2429,133,137,0
415,INTNODE2429,188,188,0
415,INTNODE2429,210,215,0
415,INTNODE2429,204,205,0
415,INTNODE2429,209,209,0
415,INTNODE2429,208,209,0
415,INTNODE2429,204,204,0
415,INTNODE2429,210,210,0
415,INTNODE2429,203,204,0
415,INTNODE2429,160,160,0
415,INTNODE2429,209,210,0
415,INTNODE2429,219,223,0
415,INTNODE2429,185,187,0
415,INTNODE2429,178,181,0
415,INTNODE2429,90,93,0
415,INTNODE2429,104,106,0
415,INTNODE2429,206,207,0
415,INTNODE2429,206,208,0
415,INTNODE2429,209,209,0
415,INTNODE2429,184,185,0
415,INTNODE2429,206,208,0
415,INTNODE2429,209,209,0
415,INTNODE2429,209,209,0
415,INTNODE2429,167,168,0
415,INTNODE2429,156,158,0
415,INTNODE2429,208,211,0
415,INTNODE2429,182,182,0
415,INTNODE2429,185,187,0
415,INTNODE2429,205,207,0
415,INTNODE2429,215,218,0
415,INTNODE2429,206,206,0
415,INTNODE2429,188,189,0
415,INTNODE2429,165,165,0
415,INTNODE2429,206,206,0
415,INTNODE2429,184,184,0
415,INTNODE2429,202,204,0
415,INTNODE2429,158,160,0
415,INTNODE2429,69,70,0
415,INTNODE2429,178,178,0
415,INTNODE2429,211,213,0
415,INTNODE2429,204,204,0
415,INTNODE2429,220,222,0
415,INTNODE2429,185,185,0
415,INTNODE2429,169,170,0
415,INTNODE2429,189,189,0
415,INTNODE2429,189,189,0
415,INTNODE2429,162,162,0
415,INTNODE2429,132,134,0
415,INTNODE2429,160,161,0
415,INTNODE2429,154,156,0
415,INTNODE2429,207,211,0
415,INTNODE2429,160,160,0
415,INTNODE2429,189,191,0
415,INTNODE2429,139,142,0
415,INTNODE2429,184,185,0
415,INTNODE2429,206,208,0
415,INTNODE2429,211,211,0
415,INTNODE2429,144,152,0
415,INTNODE2429,187,187,0
415,INTNODE2429,161,167,0
415,INTNODE2429,178,182,0
415,INTNODE2429,69,69,0
415,INTNODE2429,214,214,0
415,INTNODE2429,207,208,0
415,INTNODE2429,209,209,0
415,INTNODE2429,202,204,0
415,INTNODE2429,154,155,0
415,INTNODE2429,205,205,0
415,INTNODE2429,204,204,0
415,INTNODE2429,89,90,0
415,INTNODE2429,207,211,0
415,INTNODE2429,183,184,0
415,INTNODE2429,177,178,0
415,INTNODE2429,48,50,0
415,INTNODE2429,207,207,0
415,INTNODE2429,161,161,0
415,INTNODE2429,182,182,0
415,INTNODE2429,158,158,0
415,INTNODE2429,160,163,0
415,INTNODE2429,209,211,0
415,INTNODE2429,183,183,0
415,INTNODE2429,206,206,0
415,INTNODE2429,176,178,0
415,INTNODE2429,160,165,0
415,INTNODE2429,183,184,0
415,INTNODE2429,191,191,0
415,INTNODE2429,208,210,0
415,INTNODE2429,186,187,0
415,INTNODE2429,205,209,0
415,INTNODE2429,186,186,0
415,INTNODE2429,183,184,0
415,INTNODE2429,209,210,0
415,INTNODE2429,173,176,0
415,INTNODE2429,163,167,0
415,INTNODE2429,189,189,0
415,INTNODE2429,183,183,0
415,INTNODE2429,204,206,0
415,INTNODE2429,159,159,0
415,INTNODE2429,204,209,0
415,INTNODE2429,212,214,0
415,INTNODE2429,208,209,0
415,INTNODE2429,158,159,0
415,INTNODE2429,160,160,0
415,INTNODE2429,162,163,0
415,INTNODE2429,186,188,0
415,INTNODE2429,207,207,0
415,INTNODE2429,205,211,0
415,INTNODE2429,201,202,0
415,INTNODE2429,209,209,0
415,INTNODE2429,213,213,0
415,INTNODE2429,184,184,0
415,INTNODE2429,179,180,0
415,INTNODE2429,206,206,0
415,INTNODE2429,223,225,0
415,INTNODE2429,201,201,0
415,INTNODE2429,138,140,0
415,INTNODE2429,183,185,0
415,INTNODE2429,110,112,0
415,INTNODE2429,209,213,0
415,INTNODE2429,209,214,0
415,INTNODE2429,212,212,0
415,INTNODE2429,207,210,0
415,INTNODE2429,206,209,0
415,INTNODE2429,160,161,0
415,INTNODE2429,193,194,0
415,INTNODE2429,57,57,0
415,INTNODE2429,188,188,0
415,INTNODE2429,160,160,0
415,INTNODE2429,186,188,0
415,INTNODE2429,182,185,0
415,INTNODE2429,184,186,0
415,INTNODE2429,93,108,0
415,INTNODE2429,95,97,0
415,INTNODE2429,203,203,0
415,INTNODE2429,203,204,0
415,INTNODE2429,129,130,0
415,INTNODE2429,208,209,0
415,INTNODE2429,183,183,0
415,INTNODE2429,206,208,0
415,INTNODE2429,72,85,0
415,INTNODE2429,185,185,0
415,INTNODE2429,211,213,0
415,INTNODE2429,211,212,0
415,INTNODE2429,162,162,0
415,INTNODE2429,186,187,0
415,INTNODE2429,207,207,0
415,INTNODE2429,160,160,0
415,INTNODE2429,188,191,0
415,INTNODE2429,211,211,0
415,INTNODE2429,206,206,0
415,INTNODE2429,157,157,0
415,INTNODE2429,77,81,0
415,INTNODE2429,209,209,0
415,INTNODE2429,209,209,0
415,INTNODE2429,206,213,0
415,INTNODE2429,185,185,0
415,INTNODE2429,186,189,0
415,INTNODE2429,205,207,0
415,INTNODE2429,160,160,0
415,INTNODE2429,210,210,0
415,INTNODE2429,185,186,0
415,INTNODE2429,160,160,0
415,INTNODE2429,204,204,0
415,INTNODE2429,203,203,0
415,INTNODE2429,187,188,0
415,INTNODE2429,206,207,0
415,INTNODE2429,209,210,0
415,INTNODE2429,210,212,0
415,INTNODE2429,209,212,0
415,INTNODE2429,26,26,0
415,INTNODE2429,206,207,0
415,INTNODE2429,179,183,0
415,INTNODE2429,185,186,0
415,INTNODE2429,204,207,0
415,INTNODE2429,203,209,0
415,INTNODE2429,70,71,0
415,INTNODE2429,219,219,0
415,INTNODE2429,178,179,0
415,INTNODE2429,185,185,0
415,INTNODE2429,205,205,0
415,INTNODE2429,184,187,0
415,INTNODE2429,208,208,0
415,INTNODE2429,210,210,0
415,INTNODE2429,210,210,0
415,INTNODE2429,51,52,0
415,INTNODE2429,204,206,0
415,INTNODE2429,204,204,0
415,INTNODE2429,204,214,0
415,INTNODE2429,211,211,0
415,INTNODE2429,186,187,0
415,INTNODE2429,0,12,0
415,INTNODE2429,174,176,0
415,INTNODE2429,182,182,0
415,INTNODE2429,182,187,0
415,INTNODE2429,203,203,0
415,INTNODE2429,173,176,0
415,INTNODE2429,185,190,0
415,INTNODE2429,211,211,0
415,INTNODE2429,209,209,0
415,INTNODE2429,176,177,0
415,INTNODE2429,184,189,0
415,INTNODE2429,161,161,0
415,INTNODE2429,167,168,0
415,INTNODE2429,134,137,0
415,INTNODE2429,183,184,0
415,INTNODE2429,186,186,0
415,INTNODE2429,136,136,0
415,INTNODE2429,206,210,0
415,INTNODE2429,160,160,0
415,INTNODE2429,187,187,0
415,INTNODE2429,186,186,0
415,INTNODE2429,212,214,0
415,INTNODE2429,204,206,0
415,INTNODE2429,175,181,0
415,INTNODE2429,186,186,0
415,INTNODE2429,214,220,0
415,INTNODE2429,207,207,0
415,INTNODE2429,208,208,0
415,INTNODE2429,207,207,0
415,INTNODE2429,131,133,0
415,INTNODE2429,204,205,0
415,INTNODE2429,209,211,0
415,INTNODE2429,167,167,0
415,INTNODE2429,203,204,0
415,INTNODE2429,131,132,0
415,INTNODE2429,183,183,0
415,INTNODE2429,47,47,0
415,INTNODE2429,178,180,0
415,INTNODE2429,72,73,0
415,INTNODE2429,206,209,0
415,INTNODE2429,137,138,0
415,INTNODE2429,175,175,0
415,INTNODE2429,188,188,0
415,INTNODE2429,211,212,0
415,INTNODE2429,184,185,0
415,INTNODE2429,210,212,0
415,INTNODE2429,206,207,0
415,INTNODE2429,211,212,0
415,INTNODE2429,158,159,0
415,INTNODE2429,202,204,0
415,INTNODE2429,183,184,0
415,INTNODE2429,189,190,0
415,INTNODE2429,211,211,0
415,INTNODE2429,207,211,0
415,INTNODE2429,161,161,0
415,INTNODE2429,208,208,0
415,INTNODE2429,182,182,0
415,INTNODE2429,93,98,0
415,INTNODE2429,160,160,0
415,INTNODE2429,45,46,0
415,INTNODE2429,186,187,0
415,INTNODE2429,183,184,0
415,INTNODE2429,204,204,0
415,INTNODE2429,178,179,0
415,INTNODE2429,210,217,0
415,INTNODE2429,69,69,0
415,INTNODE2429,207,210,0
415,INTNODE2429,206,207,0
415,INTNODE2429,209,209,0
415,INTNODE2429,159,160,0
415,INTNODE2429,189,190,0
415,INTNODE2429,146,147,0
415,INTNODE2429,166,166,0
415,INTNODE2429,209,209,0
415,INTNODE2429,161,162,0
415,INTNODE2429,139,140,0
415,INTNODE2429,157,161,0
415,INTNODE2429,160,160,0
415,INTNODE2429,188,189,0
415,INTNODE2429,210,214,0
415,INTNODE2429,185,186,0
415,INTNODE2429,204,204,0
415,INTNODE2429,206,206,0
415,INTNODE2429,205,205,0
415,INTNODE2429,159,159,0
415,INTNODE2429,69,69,0
415,INTNODE2429,90,91,0
415,INTNODE2429,186,188,0
415,INTNODE2429,205,207,0
415,INTNODE2429,212,215,0
415,INTNODE2429,157,158,0
415,INTNODE2429,205,207,0
415,INTNODE2429,209,211,0
415,INTNODE2429,183,183,0
415,INTNODE2429,205,206,0
415,INTNODE2429,160,161,0
415,INTNODE2429,210,211,0
415,INTNODE2429,206,206,0
415,INTNODE2429,189,189,0
415,INTNODE2429,189,189,0
415,INTNODE2429,186,186,0
415,INTNODE2429,159,160,0
415,INTNODE2429,186,186,0
415,INTNODE2429,182,183,0
415,INTNODE2429,138,138,0
415,INTNODE2429,137,138,0
415,INTNODE2429,209,209,0
415,INTNODE2429,207,207,0
415,INTNODE2429,204,204,0
415,INTNODE2429,209,210,0
415,INTNODE2429,204,204,0
415,INTNODE2429,169,170,0
415,INTNODE2429,156,156,0
415,INTNODE2429,53,57,0
415,INTNODE2429,87,90,0
415,INTNODE2429,160,160,0
415,INTNODE2429,167,167,0
415,INTNODE2429,156,158,0
415,INTNODE2429,130,134,0
415,INTNODE2429,209,210,0
415,INTNODE2429,209,210,0
415,INTNODE2429,210,212,0
415,INTNODE2429,212,212,0
415,INTNODE2429,213,214,0
415,INTNODE2429,183,183,0
415,INTNODE2429,161,162,0
415,INTNODE2429,211,211,0
415,INTNODE2429,183,183,0
415,INTNODE2429,176,178,0
415,INTNODE2429,211,214,0
415,INTNODE2429,209,210,0
415,INTNODE2429,187,189,0
415,INTNODE2429,204,204,0
415,INTNODE2429,205,207,0
415,INTNODE2429,133,135,0
415,INTNODE2429,206,206,0
415,INTNODE2429,208,212,0
415,INTNODE2429,209,210,0
415,INTNODE2429,191,191,0
415,INTNODE2429,215,215,0
415,INTNODE2429,207,209,0
415,INTNODE2429,132,135,0
415,INTNODE2429,185,187,0
415,INTNODE2429,214,217,0
415,INTNODE2429,219,223,0
415,INTNODE2429,186,188,0
415,INTNODE2429,184,184,0
415,INTNODE2429,137,137,0
415,INTNODE2429,207,207,0
415,INTNODE2429,162,163,0
415,INTNODE2429,208,208,0
415,INTNODE2429,186,187,0
415,INTNODE2429,205,205,0
415,INTNODE2429,160,160,0
415,INTNODE2429,206,207,0
415,INTNODE2429,183,184,0
415,INTNODE2429,204,204,0
415,INTNODE2429,184,188,0
415,INTNODE2429,206,207,0
415,INTNODE2429,161,161,0
415,INTNODE2429,210,210,0
415,INTNODE2429,69,70,0
415,INTNODE2429,162,163,0
415,INTNODE2429,210,210,0
415,INTNODE2429,204,204,0
415,INTNODE2429,154,155,0
415,INTNODE2429,206,207,0
415,INTNODE2429,209,210,0
415,INTNODE2429,185,185,0
415,INTNODE2429,183,187,0
415,INTNODE2429,131,132,0
415,INTNODE2429,167,167,0
415,INTNODE2429,52,54,0
415,INTNODE2429,203,203,0
415,INTNODE2429,207,208,0
415,INTNODE2429,185,188,0
415,INTNODE2429,208,208,0
415,INTNODE2429,212,213,0
415,INTNODE2429,207,211,0
415,INTNODE2429,207,209,0
415,INTNODE2429,208,208,0
415,INTNODE2429,204,204,0
415,INTNODE2429,206,209,0
415,INTNODE2429,155,156,0
415,INTNODE2429,196,197,0
415,INTNODE2429,205,206,0
415,INTNODE2429,183,183,0
415,INTNODE2429,206,206,0
415,INTNODE2429,177,177,0
415,INTNODE2429,207,210,0
415,INTNODE2429,160,160,0
415,INTNODE2429,214,218,0
415,INTNODE2429,207,210,0
415,INTNODE2429,183,184,0
415,INTNODE2429,207,209,0
415,INTNODE2429,212,212,0
415,INTNODE2429,205,207,0
415,INTNODE2429,179,183,0
415,INTNODE2429,203,204,0
415,INTNODE2429,158,159,0
415,INTNODE2429,69,69,0
415,INTNODE2429,175,175,0
415,INTNODE2429,91,93,0
415,INTNODE2429,187,187,0
415,INTNODE2429,134,134,0
415,INTNODE2429,204,205,0
415,INTNODE2429,160,160,0
415,INTNODE2429,174,176,0
415,INTNODE2429,138,139,0
415,INTNODE2429,161,162,0
415,INTNODE2429,205,206,0
415,INTNODE2429,204,204,0
415,INTNODE2429,155,158,0
415,INTNODE2429,205,205,0
415,INTNODE2429,51,52,0
415,INTNODE2429,214,214,0
415,INTNODE2429,160,160,0
415,INTNODE2429,185,186,0
415,INTNODE2429,49,55,0
415,INTNODE2429,137,137,0
415,INTNODE2429,202,204,0
415,INTNODE2429,209,209,0
415,INTNODE2429,48,51,0
415,INTNODE2429,208,208,0
415,INTNODE2429,185,187,0
415,INTNODE2429,204,205,0
415,INTNODE2429,208,208,0
415,INTNODE2429,50,51,0
415,INTNODE2429,185,185,0
415,INTNODE2429,161,161,0
415,INTNODE2429,204,205,0
415,INTNODE2429,104,109,0
415,INTNODE2429,156,156,0
415,INTNODE2429,210,210,0
415,INTNODE2429,203,203,0
415,INTNODE2429,154,155,0
415,INTNODE2429,179,180,0
415,INTNODE2429,204,208,0
415,INTNODE2429,183,183,0
415,INTNODE2429,158,158,0
415,INTNODE2429,186,186,0
415,INTNODE2429,69,69,0
415,INTNODE2429,208,209,0
415,INTNODE2429,204,205,0
415,INTNODE2429,186,186,0
415,INTNODE2429,69,69,0
415,INTNODE2429,205,206,0
415,INTNODE2429,207,208,0
415,INTNODE2429,206,207,0
415,INTNODE2429,203,203,0
415,INTNODE2429,202,206,0
415,INTNODE2429,205,206,0
415,INTNODE2429,203,204,0
415,INTNODE2429,206,206,0
415,INTNODE2429,209,209,0
415,INTNODE2429,161,162,0
415,INTNODE2429,159,159,0
415,INTNODE2429,138,141,0
415,INTNODE2429,161,162,0
415,INTNODE2429,212,213,0
415,INTNODE2429,182,183,0
415,INTNODE2429,68,69,0
415,INTNODE2429,209,211,0
415,INTNODE2429,46,50,0
415,INTNODE2429,186,188,0
415,INTNODE2429,205,205,0
415,INTNODE2429,187,188,0
415,INTNODE2429,131,142,0
415,INTNODE2429,139,139,0
415,INTNODE2429,155,161,0
415,INTNODE2429,185,185,0
415,INTNODE2429,194,199,0
415,INTNODE2429,162,162,0
415,INTNODE2429,183,185,0
415,INTNODE2429,210,210,0
415,INTNODE2429,201,201,0
415,INTNODE2429,204,206,0
415,INTNODE2429,211,212,0
415,INTNODE2429,160,163,0
415,INTNODE2429,30,59,0
415,INTNODE2429,204,204,0
415,INTNODE2429,183,185,0
415,INTNODE2429,189,191,0
415,INTNODE2429,216,216,0
415,INTNODE2429,146,146,0
415,INTNODE2429,188,189,0
415,INTNODE2429,165,167,0
415,INTNODE2429,209,209,0
415,INTNODE2429,210,210,0
415,INTNODE2429,210,211,0
415,INTNODE2429,177,178,0
415,INTNODE2429,158,158,0
415,INTNODE2429,207,208,0
415,INTNODE2429,202,203,0
415,INTNODE2429,183,184,0
415,INTNODE2429,186,186,0
415,INTNODE2429,158,159,0
415,INTNODE2429,176,176,0
415,INTNODE2429,217,218,0
415,INTNODE2429,205,205,0
415,INTNODE2429,202,203,0
415,INTNODE2429,188,188,0
415,INTNODE2429,184,186,0
415,INTNODE2429,203,204,0
415,INTNODE2429,187,187,0
415,INTNODE2429,157,157,0
415,INTNODE2429,206,206,0
415,INTNODE2429,210,212,0
415,INTNODE2429,182,184,0
415,INTNODE2429,139,140,0
415,INTNODE2429,206,206,0
415,INTNODE2429,207,207,0
415,INTNODE2429,186,189,0
415,INTNODE2429,188,188,0
415,INTNODE2429,208,209,0
415,INTNODE2429,201,205,0
415,INTNODE2429,158,161,0
415,INTNODE2429,45,45,0
415,INTNODE2429,188,189,0
415,INTNODE2429,158,158,0
415,INTNODE2429,181,183,0
415,INTNODE2429,187,188,0
415,INTNODE2429,174,175,0
415,INTNODE2429,205,208,0
415,INTNODE2429,203,205,0
415,INTNODE2429,212,212,0
415,INTNODE2429,174,177,0
415,INTNODE2429,207,207,0
415,INTNODE2429,91,92,0
415,INTNODE2429,189,189,0
415,INTNODE2429,208,210,0
415,INTNODE2429,204,204,0
415,INTNODE2429,138,138,0
415,INTNODE2429,185,186,0
415,INTNODE2429,206,206,0
415,INTNODE2429,69,69,0
